Sample,Clostridiaceae,Enterobacteriaceae,Erysipelotrichaceae,Peptostreptococcaceae,Enterococcaceae,Veillonellaceae,Morganellaceae,Peptoniphilaceae,Campylobacteraceae,Actinomycetaceae,Bacillales_unclassified,Bacteroidaceae,Akkermansiaceae,Lactobacillaceae,Lachnospiraceae,Sutterellaceae,Proteobacteria_unclassified,Streptococcaceae,Staphylococcaceae,Sphingomonadaceae,Bifidobacteriaceae,Corynebacteriaceae,Dermabacteraceae,Mycobacteriaceae,Ruminococcaceae,Eggerthellaceae,Oscillospiraceae,Propionibacteriaceae,Fusobacteriaceae,Yersiniaceae,Pseudomonadaceae,Alcaligenaceae,Sphingobacteriaceae,Comamonadaceae,Paenibacillaceae,Moraxellaceae
GF6_A6_COLON_D105,64.44653,1.74764,0,12.60894,0.08344,7.73277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.38067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A6_COLON_D54,73.93997,15.96755,0,9.5619,0.1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A6_D53,5.23521,74.1701,0,6.82904,12.12825,0,0.72429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A6_D87,0,93.49071,0,0,6.50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A6_D88,0,89.91839,0,0,10.08161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A6_D91,46.125,24.06333,0,12.5622,13.9797,0,1.97984,0,0,0.01969,0,0,0,0,0,0,0,0,0,0,1.27025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A7_D87,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_COLON_D105,56.61136,1.19521,0,23.57621,0.90874,0.96988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_COLON_D54,71.26331,6.84698,0,21.88971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D51,0,92.30057,0,0,5.99787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D52,0,92.35105,0,0,7.64895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D53,39.3345,30.24762,0,14.35868,5.11683,0,7.28166,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D89,45.06022,39.02988,0,6.77909,3.93474,0,4.6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D91,58.71365,8.60169,0,15.90579,0,2.64095,0.97064,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D93,61.98682,18.14352,0,2.92771,0.84992,11.8122,1.45369,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_ADAM_D0,8.47252,31.16246,55.28347,3.23819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84337,0,0,0,0,0,0,0,0
GF6_ASIRE_D57,16.79689,3.85936,0,5.24269,2.19677,5.02526,0.43767,5.53985,0,7.55492,0,0,0,0,0,0,0,0,0,0,53.3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B_DAM_D22,32.91973,4.40991,0,2.96937,4.0977,0,0.09859,0,0,0.05371,0,0,0,0,0,0,0,0,0,0,55.45101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D63,0,96.77514,0,0,1.37318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D64,0.62809,95.31826,0,0.13374,1.95817,0,0,0.04584,0,0,0,0,0,0,0,0,0,0,0,0,1.91589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D66,92.42772,0,0,7.57228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D87,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D89,18.39759,6.2158,0,3.14346,14.01609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.22707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D91,43.81288,6.36718,0,10.14145,17.47679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.20171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D93,27.84558,52.89775,0,8.19319,5.77667,0,3.11328,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B10_D63,0,98.54032,0,0,1.18549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B10_D64,2.18546,91.96378,0,0.39942,4.50205,0,0,0.07735,0,0,0,0,0,0,0,0,0,0,0,0,0.87194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_COLON_D105,47.38636,2.71364,0,26.55432,1.06454,0.09916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D63,3.25704,55.57515,0,0.77639,39.53474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72208,0,0,0,0,0,0,0.13461,0,0,0,0,0,0,0,0
GF6_B2_D66,15.18677,78.40132,0,4.54567,1.86624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D87,5.56155,83.4369,0,0.36951,10.63204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D89,0,0,0,0,30.81229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.18771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_COLON_D105,47.91118,1.93885,0,24.42422,0.82679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D63,0,94.90952,0,0,3.86507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D66,67.14268,16.32973,0,11.0673,3.53474,0,0,1.62569,0,0,0,0,0,0,0,0,0,0,0,0,0.29986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D87,14.87298,70.74205,0,0.74529,11.55034,0,0,0.55326,0,0,0,0,0,0,0,0,0,0,0,0,1.53608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D89,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D91,69.08817,0,0,6.54431,11.82573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D93,42.63441,4.27411,0,1.9412,2.73232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.41796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_COLON_D105,42.49702,2.54208,0,24.36324,0.88337,0.98963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.72467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D64,1.90399,91.69195,0,0.3647,3.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D66,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D87,11.63394,73.18462,0,1.06973,12.38831,0,0,0.18406,0,0,0,0,0,0,0,0,0,0,0,0,1.53934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D89,0,0,0,0,59.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D93,56.20303,10.36886,0,3.67403,1.42168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.33239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_COLON_D105,46.7356,2.89932,0,23.59597,1.06112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D66,77.26396,0,0,22.73604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D90,0,0,0,0,34.8996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.18828,0,0,0,0,0,0,8.91212,0,0,0,0,0,0,0,0
GF6_B5_D91,0,0,0,0,32.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_COLON_D105,44.72691,3.00936,0,25.61531,0.91414,0,0.19942,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D63,0,91.59195,0,0,7.34992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D64,1.45719,90.47678,0,0.52301,6.04352,0,0,0.13206,0,0,0,0,0,0,0,0,0,0,0,0,1.33957,0,0,0,0,0,0,0.02788,0,0,0,0,0,0,0,0
GF6_B6_D66,76.51673,9.38723,0,13.45714,0.63889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D87,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D90,0,0,0,0,44.07589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D91,0,0,0,0,82.13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D93,25.32,38.31445,0,13.9017,21.44608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_COLON_D105,62.08368,2.79152,0,22.4218,0.29836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D63,0,81.78272,0,0,16.88059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D66,72.23201,22.46226,0,3.67364,1.63209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D87,0,98.96089,0,0,1.03911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D90,0,0,0,0,36.89766,0,0,0.38536,0,0,0,0,0,0,0,0,0,0,0,0,62.42619,0,0,0,0,0,0,0.2908,0,0,0,0,0,0,0,0
GF6_B7_D91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D93,70.87102,18.13017,0,7.69485,3.30396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_COLON_D105,61.13897,5.40532,6.08026,12.19837,1.55647,1.51131,0.09483,0.42978,0,0.36394,0,0,0,0,0,0,0,0,0,0,11.22074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_D63,0.27722,94.59574,0,0,3.79838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_D66,63.30618,14.58475,0,14.95485,6.72359,0,0.43062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_D91,43.83914,11.46753,0,12.23483,31.81388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B9_D66,66.27248,7.48158,0,26.12831,0,0,0.11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_GFPBS1_COLON,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_GFPBS2_COLON,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_GFPBS3_COLON,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_INOC,27.68836,7.64092,0,2.08204,4.35527,5.26107,0.49547,3.35487,0,3.37246,0,0,0,0,0,0,0,0,0,0,45.74954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_WATER_H11,7.34031,9.21464,0,0.08532,5.65997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.69976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A1_COLON_D47,47.69723,9.31484,19.60945,8.67163,0.64879,0,0,3.00251,0,0,0,6.64368,1.68468,1.57537,1.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A3_COLON_D47,31.50146,21.88013,32.19554,12.33405,2.08882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A4_COLON_D47,41.1775,6.80734,27.15261,13.60378,1.37121,0,0,9.88756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A5_COLON_D47,53.06524,3.87467,19.35101,22.0139,0,0,0,1.69518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A6_COLON_D47,54.14515,7.03936,17.84674,16.79217,1.31192,0,0,2.86466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A7_COLON_D47,27.34183,17.06225,42.93163,12.66429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ADAM_D0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
GF7_ADAM_D5,26.10646,5.7567,0,8.79305,1.32836,16.14243,0.07254,0.66697,0,0.05416,0,0,0,0,0,0,0,0,0,0,41.07933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ADAM_D78,26.84908,5.71965,0,3.13781,1.53942,8.50978,0.72473,3.15543,0,4.41353,0,0,0,0,0,0,0,0,0,0,45.95058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ASIRE_D36,40.76869,18.09683,16.77449,6.40222,3.06225,6.75266,2.08675,3.82568,0.42571,1.80472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_COLON_D47,63.45403,11.53697,9.76863,0.74379,2.53792,6.10125,0.77226,2.43833,1.40286,1.24397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D30,2.75989,92.80833,0.05326,0.99348,3.38503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D31,5.97637,73.35794,12.70193,1.97688,1.90577,0,0.10696,3.97414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D32,29.6834,26.64863,28.79431,13.3632,1.51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D33,27.33132,24.13219,38.38454,9.35196,0.79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D36,40.96728,24.03805,25.96442,7.00699,1.74851,0,0.27475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_COLON_D47,54.12543,10.67325,9.8953,5.01041,3.17198,7.50143,0.83767,4.23189,2.69045,1.86219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D30,0.43847,97.95659,0.04643,0.73003,0.82848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D34,27.4102,30.11682,35.6011,5.63457,1.2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D36,32.89637,36.73992,20.98222,8.51487,0.86662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D30,0.49072,97.88692,0,0.5729,1.04946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D31,17.27881,76.90344,0.63242,2.22202,2.96331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D33,30.10295,24.84376,28.67273,11.67345,4.7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D36,23.09372,33.17427,32.03328,7.44845,4.15868,0,0.0916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_COLON_D47,26.08081,36.42631,19.11383,6.63614,3.11124,6.1236,0.13073,2.34542,0.03193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_D35,20.35296,12.66715,58.38157,8.52822,0.07011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_D36,10.99346,30.96998,51.66435,5.58039,0.79182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_COLON_D47,43.26439,15.6982,10.60289,6.05009,4.16548,7.15459,0.58997,4.49762,5.77343,2.20333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_D30,7.85346,84.93829,1.36911,2.13624,3.34235,0,0,0.36055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_D36,17.01446,35.36125,36.41707,7.28261,3.77015,0,0.15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B6_COLON_D47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B8_COLON_D47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BDAM_D1,38.63996,50.65914,2.82021,3.95187,3.43427,0.49455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BDAM_D78,56.76119,18.7093,0,3.0712,8.88023,6.17624,1.46914,0.92277,0,0,0,0,0,0,0,0,0,0,0,0,4.00992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D12,34.83642,15.10682,22.03933,8.20275,3.23542,6.38053,0.39302,4.60148,2.52964,2.67459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D20,47.24787,4.64304,21.63689,10.19495,2.37318,5.61468,1.24377,2.95225,2.05388,2.03949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D36,60.61815,3.31145,13.02498,12.38047,1.13697,4.77706,0.83395,2.19772,0.51384,1.20541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_COLON_D47,71.22042,8.16922,7.36456,3.80111,2.55381,5.78855,1.10233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D30,8.33893,85.25968,1.10739,2.21614,2.64286,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D34,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D36,29.11466,20.16527,43.81937,6.2246,0.6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_COLON_D47,47.37758,21.20886,17.47126,0.52232,4.99452,7.83072,0.59474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D30,1.32419,79.61019,0.25275,0.40607,2.00575,0,16.40104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D32,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C2_D33,0,0,0,0,99.3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6157,0,0,0,0,0,0,0,0
GF7_C2_D36,37.42467,22.32261,26.2343,6.1302,7.84593,0,0.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_COLON_D47,48.85424,17.95474,16.19263,3.58056,3.53297,7.79211,2.09275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D30,0,99.85691,0.14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D31,0,98.7398,0,0,1.2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D33,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C3_D34,0,0,5.13201,5.73106,89.02347,0,0.11346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C4_COLON_D47,59.67576,12.55398,11.97064,3.41758,3.27093,7.84633,1.26478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C4_D31,0.05732,92.41965,0,0.46827,1.82193,0,5.23284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C4_D32,0,88.16373,4.39636,0,7.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_CONTAMINANT,0.44722,0,0,1.74343,6.31616,0,0,0,0,0,0,91.4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_INOC,1.3406,82.15489,3.34294,0.52694,8.22939,4.25532,0,0,0,0,0,0,0,0,0,0,0,0.14992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_COLON_D46,39.91397,11.90436,31.85846,10.17762,0.78921,3.96145,0.35902,0.84779,0,0.16584,0.02228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_D30,29.07505,36.47944,16.46566,7.56851,2.29167,6.59042,0.68928,0.33074,0.22087,0.28834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_D33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_D35,26.8106,54.9373,7.90318,7.8887,0,2.46023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A2_COLON_D46,43.47074,11.63449,14.56684,18.60729,1.31868,6.94704,0.35437,1.3721,1.26143,0.36331,0.10369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A2_D30,3.87654,90.35208,0,0.69803,3.71126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A2_D35,2.91936,83.44607,11.23461,2.39996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A3_D30,8.75241,81.46577,3.41517,3.16052,1.98807,0.76699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
