Sample,Enterobacteriaceae,Alcaligenaceae,Enterococcaceae,Sphingobacteriaceae,Comamonadaceae,Paenibacillaceae,Moraxellaceae,Clostridiaceae,Erysipelotrichaceae,Peptostreptococcaceae,Veillonellaceae,Morganellaceae,Peptoniphilaceae,Campylobacteraceae,Actinomycetaceae,Bacillales_unclassified,Bacteroidaceae,Akkermansiaceae,Lactobacillaceae,Lachnospiraceae,Sutterellaceae,Proteobacteria_unclassified,Streptococcaceae,Staphylococcaceae,Sphingomonadaceae,Bifidobacteriaceae,Corynebacteriaceae,Dermabacteraceae,Mycobacteriaceae,Ruminococcaceae,Eggerthellaceae,Oscillospiraceae,Pseudomonadaceae,Propionibacteriaceae,Yersiniaceae,Dysgonomonadaceae,Coriobacteriaceae,Fusobacteriaceae
GF24_A6_36_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A6_39_cwash,32.67839,0,1.36928,0,0,0,0,46.18992,7.09301,12.66939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A6_d108_cwash,98.73138,1.10109,0,0,0,0,0,0.16753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A6_d131_cwash,85.83034,0.92482,0,0,0,0,0,10.87601,2.36883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A6_d74_cwash,96.8885,1.65675,0,0,0,0,0,0,0,0,0,1.45475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A7_36_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A7_37_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A7_39_cwash,42.20771,0,1.9739,0,0,0,0,35.27437,8.4463,12.09772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A7_d108_cwash,88.38242,1.64576,0.02807,0,0,0,0,1.20289,2.38316,0.12484,0,6.23287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A7_d131_cwash,88.38884,10.62517,0,0,0,0,0,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A7_d74_cwash,97.51367,0.36045,0,0,0,0,0,0,0,0,0,2.12588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A8_d108_cwash,92.99341,7.00659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A8_d131_cwash,90.52903,9.47097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A9_d108_cwash,96.30511,0.04864,2.19589,0,0,0,0,0.65044,0,0.79992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_A9_d131_cwash,98.95977,0.57456,0.41796,0,0,0,0,0.01559,0,0.03211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_Adam_d100_stool,29.73491,0,14.36591,0,0,0,0,22.92362,6.96767,2.89595,0,9.51886,2.92344,0,10.66965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B1_33_cwash,73.67745,0,0,0,0,0,0,13.34926,12.97329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B1_64_cwash,35.40339,0,3.32586,0,0,0,0,27.80806,6.94088,22.3587,0,4.16312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B2_33_cwash,67.3625,0,0.10538,0,0,0,0,18.68918,5.50348,2.1883,0,6.15116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B2_64_cwash,24.02561,0,3.61477,0,0,0,0,31.74138,11.91985,23.94761,0,4.75078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B2_d74_cwash,88.02068,0.32969,2.82407,0,0,0,0,7.16419,0,1.66138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B3_33_cwash,59.39177,0,0.41171,0,0,0,0,18.80378,6.55996,1.69707,0,13.13572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B3_64_cwash,22.00313,0,1.5001,0,0,0,0,34.40679,14.98928,24.75597,0,2.34473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B3_d74_cwash,98.91517,0,0.477,0,0,0,0,0.21867,0.38916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B4_33_cwash,70.36886,0,1.22202,0,0,0,0,17.25512,4.49591,1.06464,0,5.59344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B4_d73_stool,99.5613,0,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B4_d74_cwash,93.20183,0.03898,0.5879,0,0,0,0,4.76904,0.86179,0.54045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B5_33_cwash,67.23931,0,0,0,0,0,0,13.89093,18.86976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B6_33_cwash,76.43131,0,0.51822,0,0,0,0,3.79947,19.17581,0.07519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_B7_33_cwash,58.00116,0,0,0,0,0,0,12.4975,26.54279,0.65417,0,2.30438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_Bdam_d114_stool,26.48687,0,18.05856,0,0,0,0,36.98817,9.05524,1.59739,0,6.36765,1.44612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C1_37_stool,96.28582,0,1.70999,0,0,0,0,0.57811,0,1.42608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C1_39_cwash,5.60992,0,91.71634,0,0,0,0,0,2.67374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C1_d108_cwash,93.72884,6.27116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C1_d129_cwash,98.23737,1.3381,0.12746,0,0,0,0,0.16442,0.02572,0.10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C10_d86_cwash,87.1993,0.36899,1.44544,0,0,0,0,8.89789,1.40888,0.67951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C2_39_cwash,5.68121,0,69.26263,0,0,0,0,0,8.57773,16.47843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C2_d108_cwash,84.2684,0.82947,0.86403,0,0,0,0,7.18368,6.40381,0.45061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C2_d129_cwash,95.66632,4.33368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C2_d86_cwash,91.11717,0.1224,1.8642,0,0,0,0,3.73471,2.08909,1.07243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C3_37_stool,96.63909,0,2.39829,0,0,0,0,0.38191,0,0.58072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C3_38_cwash,9.94085,0,90.05915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C3_d108_cwash,99.38236,0.61764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C3_d129_cwash,91.14841,5.97903,0,0,0,0,0,2.31147,0.40071,0.16038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C3_d85_stool,98.7291,0,0.64769,0,0,0,0,0.04312,0,0.58008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C3_d86_cwash,80.11221,0.87563,4.22075,0,0,0,0,12.59593,0.74238,1.45308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C4_37_stool,88.71129,0,3.39349,0,0,0,0,5.3666,0,2.52862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C4_38_cwash,3.56893,0,80.81278,0,0,0,0,0,3.44199,12.17629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C4_38_stool,28.30576,0,0,0,0,0,0,0,71.69424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C4_d108_cwash,90.9051,7.67027,0,0,0,0,0,1.13126,0.29337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C4_d129_cwash,93.68476,1.44216,1.1517,0,0,0,0,1.09939,0,0.15415,0,2.46784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C4_d86_cwash,88.93862,4.175,5.44855,0,0,0,0,0.38348,0.99128,0.06307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C5_36_stool,99.15305,0,0.84695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C5_38_stool,0,0,81.5583,0,0,0,0,0,18.4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C5_d108_cwash,94.0119,5.85184,0.13626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C5_d129_cwash,95.28282,0.91308,0.093,0,0,0,0,2.23667,0,0.40503,0,1.06939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C5_d85_stool,98.76096,0.04787,0.8457,0,0,0,0,0.22112,0,0.12435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C5_d86_cwash,77.64129,19.05775,0,0,0,0,0,0,3.30096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_36_stool,93.70801,0,4.17908,0,0,0,0,0.36595,0,1.74696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_37_stool,89.26752,0,4.91908,0,0,0,0,4.27455,0,1.53885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_38_stool,1.58053,0,97.36824,0,0,0,0,0,1.05123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_d108_cwash,90.97225,0.34618,0.22189,0,0,0,0,6.45476,0.69186,1.31306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_d129_cwash,93.10344,5.43488,0.23983,0,0,0,0,1.22185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_d85_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C6_d86_cwash,89.02763,0,0.70037,0,0,0,0,5.42031,4.85169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C7_d108_cwash,90.21535,9.78465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C7_d129_cwash,97.34876,1.42329,0,0,0,0,0,0.87242,0,0.35553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C7_d85_stool,97.81491,0,1.21395,0,0,0,0,0.35624,0,0.61491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C7_d86_cwash,85.34742,0.24903,6.75369,0,0,0,0,4.74847,2.51154,0.38985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C8_d108_cwash,98.20558,1.574,0.15403,0,0,0,0,0.0381,0,0.02829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C8_d85_stool,96.9472,0,3.0528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C8_d86_cwash,84.25248,0.20345,1.62731,0,0,0,0,8.48524,3.01807,2.08249,0,0.33095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C9_d108_cwash,82.08981,5.38156,0.40003,0,0,0,0,4.04313,8.08546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C9_d85_stool,97.12639,0,1.66079,0,0,0,0,0.05974,0,1.07031,0,0.08277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_C9_d86_cwash,77.99924,0.83271,3.74869,0,0,0,0,10.37034,5.87031,1.17872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_Cdam_d108_stool,19.65841,0,12.76876,0,0,0,0,27.8988,18.60214,3.36885,0,3.42095,0,0,14.28209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damA_18_stool,23.66031,0,17.73209,0,0,0,0,23.54837,6.60057,1.95433,0,2.23089,0.19872,0,24.07472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damA_3_stool,39.21411,0,7.59921,0,0,0,0,19.12241,17.96868,7.37651,0,8.71908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damA_8_stool,33.08593,0,8.91771,0,0,0,0,13.40349,19.16549,7.6229,0,7.08664,1.32385,0,9.39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damB_3_stool,10.11573,0,2.77366,0,0,0,0,67.51946,4.86025,10.32229,0,4.4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damB_8_stool,23.99803,0,11.09428,0,0,0,0,13.98204,28.20472,0.28971,0,2.7619,0,0,19.66932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damC_3_stool,13.33624,0,4.12662,0,0,0,0,54.12389,8.52129,11.29807,0,8.59389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damC_30_stool,41.54332,0,3.42561,0,0,0,0,6.90888,6.12858,1.16753,0,1.39748,0.03711,0,39.39149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_damC_51_stool,15.53538,0,25.71135,0,0,0,0,26.51764,18.95702,8.36784,0,4.91077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF24_Inoc_0,70.80956,0,7.01883,0,0,0,0,7.28996,2.21149,3.0071,9.03552,0.2995,0,0,0.04989,0,0,0,0,0,0,0,0.27815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A1_d101_cwash,99.41658,0.58342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A1_d65_cwash,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A2_d101_cwash,99.49702,0.50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A2_d149_cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A3_d101_cwash,99.67376,0.32624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A3_d149_cwash,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A4_d101_cwash,99.90338,0.09662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A4_d146_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A4_d147_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A4_d148_stool,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A4_d65_cwash,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A5_d101_cwash,99.78987,0.21013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A7_d65_cwash,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_A9_d149_cwash,98.66572,1.33428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF26_Adam_d148_stool,99.45252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54748,0,0,0,0,0,0,0,0,0,0
GF26_Adam_d98_stool,97.80874,0.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13436,0,0,0,0,0,0,0,0,0,0
GF26_Bdam_d133_stool,97.72492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27508,0,0,0,0,0,0,0,0,0,0
GF26_Bdam_d85_stool,98.47436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52564,0,0,0,0,0,0,0,0,0,0
GF26_Bdam_d91_stool,97.16895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83105,0,0,0,0,0,0,0,0,0,0
GF26_Cdam_d98_stool,35.0089,0.02174,14.97965,0,0,0,0,28.86729,9.83427,0.84793,0,5.03825,5.40198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A1_211118_cwash,0,45.76479,49.78847,0,4.44674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A1_d33_cwash,88.81545,2.05392,0.11902,0,0,0,0,5.63622,3.15951,0.21588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A2_211118_cwash,0,21.76018,73.35999,0,0,0,0,0,4.87983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A2_d33_cwash,74.93084,8.46391,0,0,0,0,0,3.61181,5.34267,0.09547,0,7.5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A3_211118_cwash,0,2.99761,31.35165,0,0,0,0,0,65.65074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A3_d33_cwash,84.82187,2.73302,0,0,0,0,0,8.76833,2.69095,0.98583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A4_211118_cwash,0,7.84994,92.15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A5_211118_cwash,0,4.0458,54.20509,0,0,0,0,0,41.74911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A6_211118_cwash,0,8.84936,52.96187,0,0,0,0,0,38.18877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A6_d33_cwash,87.89575,3.91934,0,0,0,0,0,5.72157,1.93248,0.21406,0,0.3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A7_211118_cwash,0,7.62362,92.37638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A7_d33_cwash,88.83009,3.7894,0,0,0,0,0,4.25563,3.08694,0.03793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A8_211118_cwash,0,0,47.96643,0,0,0,0,0,6.36664,45.66693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_A8_d33_cwash,80.90197,7.89298,0,0,0,0,0,5.52246,1.05191,0.14527,0,4.48541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF27_GF27_Inoc,38.76834,0,29.34148,0,0,0,0,0.99441,0.39551,0.95278,3.021,0.06071,0,0,0.03931,0,0,0,0,0,0,0,0.12803,26.29843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF29_Inoc,82.38285,0,2.6573,0,0,0,0,0.74788,0,0,2.10184,0,1.72797,0,0.06232,0,0,0,0,0,0,0,0.1125,0,0,9.9833,0.1298,0,0,0,0,0,0,0.09424,0,0,0,0
GF4_B1_D35,0,0,81.86896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13104,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B1_D36,12.40086,0,86.78923,0,0,0,0,0.21018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59973,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B1_d37,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B2_d35,82.53371,0,16.33196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13433,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B2_d36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d35,0,0,82.63922,0,0,0,0,0,0,2.36874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99204,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d36,22.24158,0,72.03416,0,0,0,0,0.39985,0,0.98275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34166,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d37,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d42,5.81978,0,1.56615,0,0,0,0,30.37938,0,8.67697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.55772,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d43,3.55844,0,2.89738,0,0,0,0,42.26856,0,7.1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13371,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d44,2.71638,0,3.91362,0,0,0,0,14.02068,0,5.69119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.65812,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_d46,7.12841,0,2.97518,0,0,0,0,10.9261,0,1.41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.56029,0,0,0,0,0,0,0,0,0,0,0,0
GF4_B3_LI,4.15478,0,4.1241,0,0,0,0,1.42493,0,0.07293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.22326,0,0,0,0,0,0,0,0,0,0,0,0
